Page Name,Post Created,Shares,Message,URL
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2024-02-29 09:05:54 EST,155,"This morning at dawn, as thousands of Palestinians across the Gaza Strip starve due to the Occupation’s genocidal war, Occupation forces decided that food aid should not reach the besieged and starved Palestinians in Gaza City. As massive crowds formed along food aid routes on al-Rashid street in Gaza City, desperately trying to find food, Occupation tanks began firing on civilians; a horrific massacre resulting in at least 100 martyrs and hundreds more wounded. Israeli military vehicles trampled the bodies of the victims, preventing first responders from reaching them. This massacre is but a continuation of the war of annihilation waged against the Palestinians of Gaza who are being left to starve across their besieged land. Even without food, water, or shelter, the Palestinian people in Gaza continue to be targets for the criminal Occupation forces who attempt to compensate for their failures on the battlefield by massacring civilians. The massacres committed against the people of Gaza have clarified to the world that the depravity of Zionism knows no limits, and masses have mobilized across the world in defense of the Palestinian people. The policy of starvation used by the Israeli forces must be condemned in the strongest terms by the world, which has been witnessing the eradication of an entire people over the past four months. Israel would not be able to continue in its genocide against Gaza were it not for the unlimited support and cover offered by Western powers, especially the US, making them directly complicit in these crimes. We reiterate our most urgent demand for a ceasefire and for the provision of food and other aid into Gaza, without it being targeted by blood thirsty Occupation forces. We reiterate that the funders of this genocide must also be held accountable and it is our responsibility to stop the funding and arming of this criminal Occupation that wages war against the men, women, and children of Gaza.",https://www.facebook.com/100064479708447/posts/786000650225918
Democracy Now!,2024-04-18 16:11:01 EDT,46,Journalist Attempts Citizen’s Arrest of EU Leader Ursula von der Leyen for Enabling Gaza Genocide,https://www.facebook.com/100057759681078/posts/857555516179763
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2024-04-24 00:07:29 EDT,154,"54 years after the National Guard was deployed at Kent State and carried out the heinous massacre of students protesting the war in Vietnam, Columbia University administration is now threatening to bring the National Guard on campus to crush the student protests that are opposing the genocide in Gaza. It is the height of irony that the Columbia University administration officials are echoing the calls of extreme right-wing republicans in Congress to use the US military to suppress the student movement at Columbia. The efforts to intimidate, scare, and break the will of students demanding justice will not succeed. People all over the United States and indeed around the world salute the heroic stand taken by Columbia students and students at college campuses throughout the United States that are demanding liberation for the Palestinian people.",https://www.facebook.com/100064479708447/posts/818796546946328
CBS News,2024-05-24 10:19:42 EDT,6,"The International Court of Justice has ordered Israel to halt its military offensive in the southern Gaza city of Rafah, and to take measures to ensure U.N. investigators have unimpeded access to Gaza to investigate allegations of genocide.",https://www.facebook.com/100059455603099/posts/849849280340251
The Wall Street Journal,2024-01-26 08:04:11 EST,10,A U.N. court ordered Israel to ensure that it doesn't violate the Genocide Convention but stopped short of calling for a cease-fire in Gaza.,https://www.facebook.com/100059298201442/posts/769155605071039
AJ+,2024-05-10 01:20:28 EDT,83,Israeli settlers are already renaming towns that they want to move to in Gaza. But settlements aren’t something the Israeli government is prioritizing as the Gaza genocide continues. +972 Magazine editor Amjad Iraqi explains:,https://www.facebook.com/100064529598989/posts/837923371701975
AJ+,2024-05-19 03:28:57 EDT,77,Israeli settlers are already renaming towns that they want to move to in Gaza. But settlements aren’t something the Israeli government is prioritizing as the Gaza genocide continues. +972 Magazine editor Amjad Iraqi explains:,https://www.facebook.com/100064529598989/posts/843289817831997
AJ+,2024-03-04 08:11:39 EST,74,Palestinian doctor Mousa al-Buhaisi served in Ukraine after Russia’s invasion and is currently saving lives in Gaza. He compares what he saw in Ukraine to the genocide in Gaza.,https://www.facebook.com/100064529598989/posts/795139122647067
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2024-04-05 23:29:31 EDT,156,"One of many unreported massacres that took place in North Gaza, this scene is from the Al Daraj neighborhood. Resident survivors wrote the names of some of the martyrs on the large concrete hull of a fallen apartment building. Over 120 Palestinians were killed in the Al Daraj massacre, which has received little to no international media coverage. Buried under the few visible stories that make it out of Gaza are thousands upon thousands of stories that remain unknown and undocumented to the outside world. This is the landscape of genocide, whose scale and magnitude are themselves an attempt to wipe out the memory of the Palestinian people and nation. But we will never forget, just as we will never forgive. To Gaza we will return, and every inch of its soil we will rebuild. Glory to every martyr. Palestine will be free.",https://www.facebook.com/100064479708447/posts/807803024712347
AJ+,2024-03-12 00:13:24 EDT,76,Palestinian doctor Mousa al-Buhaisi served in Ukraine after Russia’s invasion and is currently saving lives in Gaza. He compares what he saw in Ukraine to the genocide in Gaza.,https://www.facebook.com/100064529598989/posts/800844245409888
BreakThrough News,2024-01-19 12:54:39 EST,77,"“I will not be voting for someone committing genocide.” Young people are turning their backs on Biden and looking for other options. BT spoke to voters at the March For Gaza in D.C., which was attended by three different independent presidential candidates.",https://www.facebook.com/100063750150699/posts/883730803761917
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2024-01-06 10:01:25 EST,152,"Former US vice President Mike Pence signs artillery shells before they are launched toward Lebanon. The imperialist violence of the Zionist occupation is made, shipped, and signed by the USA with the open blessing of highest-ranking American politicians. While US politicians claim they are unable to stop Israel‘s genocide in Gaza, they continue to endorse everything that makes this image possible. In reality, Israel gets away with mass killing and land theft because of, and not in spite of, the United States. Our role in the heart of US empire is to confront and defeat the political machinery that is making the genocide possible. Until the final hour of victory over Zionism, the struggle continues.",https://www.facebook.com/100064479708447/posts/753806473445336
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2023-11-11 20:37:35 EST,108,"The global movement for a Free Palestine is growing. Millions are demonstrating and organizing major marches in solidarity. Our demands for an immediate ceasefire, cutting all aid to Israel, and lifting the siege on Gaza have broader support than ever. NOW is the time for our mobilizations to grow in size, frequency, and focus; building a political climate that makes Israel's business of genocide unsustainable. On November 17, we will continue to build on the global momentum and #ShutItDown4Palestine once again. Visit shutitdown4palestine.org to register your action!",https://www.facebook.com/100064479708447/posts/722167973275853
Yahoo News,2024-06-26 09:05:05 EDT,15,"Progressive New York Rep. Jamaal Bowman is the first member of the ""squad"" to lose a House seat. A pro-Israel group spent nearly $15 million to unseat him after he repeatedly accused Israel of genocide and called for a ceasefire in the Israel-Hamas war.",https://www.facebook.com/100059270842861/posts/864738365511850
Democracy Now!,2024-02-19 14:52:00 EST,56,Protest Actions Against Israel’s Genocide Continue Around the World,https://www.facebook.com/100057759681078/posts/824372559498059
AJ+,2024-03-02 23:07:04 EST,71,Why can’t the World Court stop Israel’s genocide in Gaza?,https://www.facebook.com/100064529598989/posts/795137145980598
Democracy Now!,2023-10-19 16:21:01 EDT,52,Protests from The Hague to Cape Town Condemn Israeli “Genocide” in Gaza,https://www.facebook.com/100057759681078/posts/756050889663560
BreakThrough News,2023-12-19 15:30:14 EST,76,"""They are all unsurprising conspirators in our people's genocide: Chuck Schumer, Ritchie Torres, Cory Booker..."" Protesters demanding a lasting ceasefire in Gaza call out US politicians for their complicity in Israel's war crimes, vowing to withhold their votes in 2024.",https://www.facebook.com/100063750150699/posts/861207799347551
CBS News,2023-10-12 12:00:04 EDT,8,"A Gazan college student tells CBS News that Israel's war with Hamas is ""not even an attack anymore,"" calling the retaliation ""genocide.""",https://www.facebook.com/100059455603099/posts/724194752905705
Democracy Now!,2024-03-07 14:24:01 EST,28,"Activists in D.C. Line Israeli Embassy with Palestinian Flags, Banners Condemning Gaza Genocide",https://www.facebook.com/100057759681078/posts/833462465255735
AJ+,2024-03-07 10:00:46 EST,79,Palestinian doctor Mousa al-Buhaisi served in Ukraine after Russia’s invasion and is currently saving lives in Gaza. He compares what he saw in Ukraine to the genocide in Gaza.,https://www.facebook.com/100064529598989/posts/797900559037590
AJ+,2024-03-10 04:18:23 EDT,58,Palestinian doctor Mousa al-Buhaisi served in Ukraine after Russia’s invasion and is currently saving lives in Gaza. He compares what he saw in Ukraine to the genocide in Gaza.,https://www.facebook.com/100064529598989/posts/799204128907233
TIME,2023-11-13 13:03:04 EST,12,Scholars are torn on whether what's happening in Gaza can be yet classified a genocide officially.,https://www.facebook.com/100059280262341/posts/729759152343420
Judge Andrew Napolitano,2024-05-06 14:00:02 EDT,54,Matt Hoh : Netanyahu’s War on the Press to Hide Genocide in Gaza,https://www.facebook.com/100044174632296/posts/421198277288634
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2024-01-26 08:48:52 EST,92,"Today, the ICJ rejected Israel’s request to throw out the case of genocide and instead granted most of South Africa’s requests for provisional measures against Israel. The court ordered Israel to take all measures to prevent acts within the scope of the Genocide Convention, to allow humanitarian aid into Gaza, and to submit a report within one month on the steps it has taken. The ruling demonstrates the irrefutability of the meticulous, thoroughly reasoned, and painstakingly detailed case that South Africa made before the ICJ. Working around the clock over three months, South Africa’s legal team researched, wrote, and laid out the evidence for why Israel’s industrial-scale slaughter of over 30,000 Palestinians and wholesale destruction of Gaza’s infrastructure fit all of the criteria necessary to designate Israel’s campaign as a genocide. Today’s result should invite measured celebration. It reaffirms what we already know about the truth of Zionism in practice, and it demonstrates that, in an increasingly multipolar world, international institutions are capable of bending where they previously would not have budged under the weight of Western imperial hegemony. From the founding of the UN at the close of World War II to the turn of the twenty-first century, the US empire and its imperialist allies have virtually ensured that a result such as today’s would not be possible, in order to protect the Zionist project and allow it to advance. The US’ inability to prevent today’s result offers proof that the tides are turning—not only in the streets, where Palestine has long held international favor—but in the halls of international institutions that are beginning to reflect a new geopolitical reality. Importantly, today’s decision does not mean that there will be a ceasefire. It remains to be seen how the UN will enforce sanctions to be later imposed against Israel. Still, the ICJ’s ruling will aid in isolating Israel on the international stage and imposing additional roadblocks against Israel. These are welcome developments that, as with Apartheid in South Africa, are likely to hasten the fall of Zionism.",https://www.facebook.com/100064479708447/posts/765771418915508
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2023-12-23 15:07:05 EST,154,"DEIR MIMAS: On the day before Christmas Eve, Israeli Occupation Forces deliberately targeted the 600-year-old Monastery of St. Mema in Deir Mimas, South Lebanon. Today's airstrike marks yet another attack on a place of Christian worship, following the Israeli airstrike on St. Porphyrius Greek Orothodox Church in Gaza City some weeks ago, where a large number of martyrs were reported. At a time when Christians in Palestine and the greater Levant ordinarily gather to celebrate the holy season, they find their places of worship and sanctuary to be under greater threat this year than at any other time in recent memory. While Evangelical Christian leaders across the US and the West double down on their support for Israel and Zionism, they turned a deaf ear and a blind eye to the world’s oldest Christians, and indeed, to the birthplace of Christianity itself. Hands off our holy sites! No Christmas as usual during a genocide!",https://www.facebook.com/100064479708447/posts/745581594267824
Democracy Now!,2024-01-12 13:34:02 EST,77,“More Evidence of U.S. Complicity in Genocide”: Report Finds U.S. Air Force Provided Intel to Israel,https://www.facebook.com/100057759681078/posts/802032488398733
Democracy Now!,2024-03-26 15:03:01 EDT,65,U.N.-Commissioned Report Lays Out Evidence of Israeli Genocide in Gaza,https://www.facebook.com/100057759681078/posts/844000227535292
Democracy Now!,2024-02-27 16:05:01 EST,24,Vigils Held for Aaron Bushnell After Self-Immolation Death to Protest Gaza Genocide,https://www.facebook.com/100057759681078/posts/828581422410506
AP,2024-06-06 05:05:18 EDT,14,"BREAKING: Spain will ask a United Nations court for permission to join South Africa’s case accusing Israel of genocide in Gaza, its foreign minister announced. Spain is the first European country to take the step after South Africa filed its case with the International Court of Justice late last year. It alleged that Israel was breaching the genocide convention in its military assault that has laid waste to large swaths of Gaza. Mexico, Colombia, Nicaragua, Libya and the Palestinians have already requested to join the case.",https://www.facebook.com/100059337559482/posts/848470147140896
Reuters,2024-01-08 01:45:04 EST,17,The International Court of Justice will hold hearings this week on a case brought by South Africa accusing Israel of genocide in the Gaza war and seeking an emergency suspension of its military campaign ,https://www.facebook.com/100059422245844/posts/869106291746771
CBS News,2024-03-26 12:49:56 EDT,21,"A U.N. envoy says there are ""reasonable grounds"" to believe Israel is committing genocide in Gaza, as the war rages despite a cease-fire demand.",https://www.facebook.com/100059455603099/posts/814867300505116
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2024-05-30 19:50:28 EDT,136,"On May 30, 2024, Reuters photographer Ronen Zvulun took the above photo of a pristine sunflower field just feet away from the apocalyptic level destruction in Gaza. Upon publication of the photo, many online assumed the scene to be an AI-generated fake, akin to the “All Eyes On Rafah” graphic that has now been reshared by over 35 million unique Instagram users. The photo demonstrates the mistakenness, even if well-intentioned, of those relying upon artificial intelligence to generate sympathy or urgency for the genocide on Gaza. After eight months of painstaking documentation of Israel’s horrors against Gaza, the most shared image of the genocide ought to be any of the real, and not imagined, crimes of the Zionist regime. This is genocide. It is real, not AI-generated. And it is continuing every day, bankrolled by our own tax dollars in the heart of US empire. Until the sky over Gaza is free of warplanes, until all of Palestine is liberated from the river to the sea, our struggle continues.",https://www.facebook.com/100064479708447/posts/842260161266633
Democracy Now!,2024-02-28 10:11:09 EST,73,"“There is genocide unfolding. People want it to end.""",https://www.facebook.com/100057759681078/posts/828966229038692
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2024-04-22 09:42:28 EDT,127,"Nearly 200 bodies were unearthed early Monday in the vicinity of Nasser Medical Complex, Khan Younis. Bodies have been found that are skinned, headless, and/or with organs missing. Since the IOF’s withdrawal from Khan Younis on April. 7, mass graves continue to be discovered, with the majority of corpses being unidentifiable to Palestinians attempting to determine whether their missing loved one is among the dead. The death toll figures being reported by the Gaza Health Ministry are known to Palestinians in Gaza to be a vast undercount of the total number of martyrs. This is because of the quantity of bodies under the rubble that remain uncounted and unaccounted for, along with the thousands of missing Palestinians whose fate is still unknown to their families and communities. While the extent of this genocide will never be fully known, what is already clear and has been clear for months, is that Israel’s 2023-24 campaign in Gaza is rooted in the objective and complete and total annihilation of Palestinian life.",https://www.facebook.com/100064479708447/posts/817742093718440
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2023-12-13 11:57:45 EST,77,"Yesterday, Canada voted in favour of a non-binding UN resolution calling for an immediate humanitarian ceasefire, reaffirming their belief that “Israel has the right to defend itself [but] how it defends itself matters.” This vote comes 66 days after a brutal, televised genocide against the Palestinian people in Gaza. These 66 days will remain a permanent stain on Canada’s historical record and as a display of where their real interests lie. As a staunch US and UK ally — and as a Western imperialist state itself — Canada is committed to its role as an accomplice of Zionism even at the expense of 20,000 deaths and more than 50,000 injured. While this vote is a significant shift from Canada’s usual practice of following the lead of its allies, we understand this shift to be a result of the Canadian masses pressuring our officials, disrupting public spaces, engaging in civil disobedience, and protesting over the course of the last 66 days. We know that sustained movements are the only way for the masses to win. While this win is important, it is ultimately a symbolic, non-binding vote meant to give the masses of Canada the feeling that our fight has been won. In reality, our fight has just begun. This vote, symbolic as it may be, shows that our elected officials can bend under pressure. And we, the people, must exert that pressure now more than ever. We demand an end to the siege on Gaza, the release of all our prisoners, and an end to the Canadian arms trade with Israel. Amidst this brutal genocide, Canada has sent more than $21M in military exports to Israel in 2022 alone. Not only are there more than 20 weapons companies operating across Canada that prop up the Israeli genocide, the Canadian state actually subsides them in the forms of tax breaks and interest free loans. Canada’s diplomatic cover and material support for Israel is directly fueling the genocide of over 20,000 Palestinian martyrs. Canada must end its complicity! To the Canadian masses: the real work is about to begin. Our movement is entering a new phase — a phase in which the will of the people can force the most robust of systems to wield to our demands. Until return and liberation.",https://www.facebook.com/100064479708447/posts/739287244897259
AJ+,2024-05-17 05:08:17 EDT,108,This 92-year-old Nakba survivor says the genocide in Gaza today is “history repeating itself.” Dawud Assad survived one of the Nakba’s deadliest massacres in Deir Yassin in April 1948.,https://www.facebook.com/100064529598989/posts/842625994565046
Democracy Now!,2023-12-22 11:06:02 EST,52,"We speak to Ahmed Abofoul a Gaza-born attorney with the Palestinian human rights organization Al-Haq about genocide, his family killed in Gaza and United States international support for Israel.",https://www.facebook.com/100057759681078/posts/790029572932358
Reuters,2024-01-10 21:10:08 EST,21,"Israel prepared to defend itself on Thursday at the top UN court against accusations of genocide in Gaza, as Prime Minister Benjamin Netanyahu publicly rebuffed for the first time calls by some right-wing ministers to permanently occupy the enclave ",https://www.facebook.com/100059422245844/posts/871256081531792
Democracy Now!,2024-06-11 15:10:01 EDT,59,Federal Appeals Court Hears Lawsuit Accusing Top U.S. Officials of Complicity in Gaza Genocide,https://www.facebook.com/100057759681078/posts/889978769604104
AP,2024-02-24 15:01:19 EST,5,"Brazil’s president alleged Saturday that Israel is committing genocide against Palestinians, doubling down on harsh rhetoric after stirring controversy a week ago by comparing Israel’s military offensive in Gaza to the Nazi Holocaust.",https://www.facebook.com/100059337559482/posts/790164662971445
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2024-02-27 11:57:12 EST,43,"📷 🚨 DALLAS EMERGENCY VIGIL, WEDNESDAY, FEBRUARY 28, at 6:30 PM in front of the Military Entrance Processing Station in Dallas On February 25, 2024, Aaron Bushnell, a 25 year old active duty member of the US military, self-immolated outside the Zionist embassy in Washington, D.C. Aaron lit himself ablaze in protest of the United States’ ongoing complicity in the genocide on Gaza. In making the most extreme sacrifice a human being can in support of a moral cause, his own life, Aaron sent a message on behalf of the masses of the US and of the world, that people of conscience everywhere will refuse complicity in the unfolding genocide against the Palestinian people until our last breath. In the words of Ghassan Kanafani, “self-sacrifice, within the context of revolutionary action, is an expression of the highest understanding of life, and of the struggle to make life worthy of a human being.” Join us as we honor his last call in demanding the US end its complicity in genocide and honoring all the lives lost to Israel’s aggression and US imperialism in Gaza, Yemen, and Lebanon. 🗓: Wednesday, February 28 ⏰: 6:30 PM 📍: 207 South Houston Street, in front of the Military Processing Station",https://www.facebook.com/100064479708447/posts/784977010328282
Mondoweiss,2023-11-14 11:00:58 EST,125,"The death of Al-Shifa Hospital, the last bastion of humanity in northern Gaza People are dead in the streets of Gaza as hospital staff are unable to help the injured, crying out for help outside hospitals. Medical workers who attempt to aid them are targeted and killed. No one is left to document the scale of the genocide. @tareqshajjaj Cartoon by Carlos Latuff https://bit.ly/3SAsQcg:=:https://mondoweiss.net/2023/11/the-death-of-al-shifa-hospital-the-last-bastion-of-humanity-in-northern-gaza/",https://www.facebook.com/100064062786653/posts/741896627955757
The Hill,2024-04-25 10:00:55 EDT,6,"College students demonstrating their support for Palestinians on campuses across the country are shaking up the political debate on Capitol Hill, pitting Israel’s closest allies in both parties against more liberal Democrats siding with the protesters in accusing the country of orchestrating a genocide in Gaza.",https://www.facebook.com/100059352919301/posts/811494900838933
Democracy Now!,2024-03-02 17:13:00 EST,33,"""There is genocide unfolding. People want it to end,"" says James Zogby. ""The president either is going to have to act decisively to end it, or it’s going to have an impact in November.”",https://www.facebook.com/100057759681078/posts/830751112193537
Newsweek,2024-01-11 10:43:11 EST,48,"South Africa is asking the United Nations' top court to order Israel to cease its military action in Gaza, accusing it of committing genocide. ""Nothing will stop the suffering except an order from this court,"" South African lawyer Adila Hassim told the International Court of Justice.",https://www.facebook.com/100059713591146/posts/749000630433717
CNN International,2024-01-12 16:00:30 EST,20,Israel on Friday rejected what it called the “grossly distorted” accusation of genocide leveled against it by South Africa.,https://www.facebook.com/100059551808655/posts/759605922701128
BreakThrough News,2024-01-16 16:18:19 EST,76,"A huge protest at the White House condemned Biden for sponsoring Israel’s genocide. Biden’s approval rating is at an all-time low, the war is expanding, and the US is more isolated than ever. All of this could tank Biden’s 2024 campaign.",https://www.facebook.com/100063750150699/posts/881552753979722
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2023-12-26 12:47:23 EST,112,"This morning, Palestinian revolutionary, scholar, and freed political prisoner, Khalida Jarrar was abducted from her home in El-Bireh as part of the zionist regime’s campaign of mass arrests targeting Palestinian society. This is not the first time Khalida has been unjustly detained by Israeli forces. In 2015, her imprisonment without charge or trial made international news. And in 2021—during a separate detention—her request to attend her daughter Suha’s funeral was denied two months prior to her release. Alongside Israel’s brutal genocide on Palestinians in Gaza, they are also currently waging a massive abduction campaign on Palestinians, imprisoning thousands since October and inflating prisoner numbers ahead of an impending prisoner release deal. While this mass arrest campaign and the brutal torture faced by prisoners meant to break the Palestinian spirit, many prisoners like Khalida refuse to falter. Whether she’s inside or outside Israeli prison cells, Khalida has never wavered from her dedication to the Palestinian struggle, working tirelessly under horrid circumstances to advance the women's prisoner struggle through organizing, scholarship, and research at Birzeit University. Her, and every Palestinian political prisoner, deserves their immediate freedom.",https://www.facebook.com/100064479708447/posts/747431287416188
USA TODAY,2024-05-16 19:30:10 EDT,49,"Israeli officials have denied genocide claims, say they have stepped up efforts to provide humanitarian aid in Gaza.",https://www.facebook.com/100053584873398/posts/981501640312656
Cori Bush,2024-04-30 22:59:15 EDT,15,"The police violence inflicted upon my friend Steve Tamari for standing against Netanyahu’s genocide is indicative of the brutality communities face around the world when they dare to demand peace & justice, from St. Louis to Gaza. We need peace, diplomacy and a #CeasefireNow!",https://www.facebook.com/100053136128819/posts/987985662982629
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2023-12-31 17:59:41 EST,98,"2024, GENOCIDE NO MORE 🇵🇸🇵🇸🇵🇸 At the turn of a new year, the Zionist regime’s genocide on Gaza continues at an alarming speed. While Western imperial powers and reactionary Arab regimes continue to stand with Israel in its murderous campaign that has already claimed 22,000 Palestinian lives and counting, the masses of the world have made clear that they stand with Palestine. Yet gestures of solidarity on their own will not end this genocide or liberate our land. We must continue and step up our organizing efforts, shutting down the war machine by blocking business as usual and confronting Zionism wherever it appears. 2024 will be — indeed, it must be — the year that marks the beginning of the end to the Zionist regime. As the countdown to a new year begins, the Palestinian people’s countdown remains a countdown to freedom and an end to the occupation. The struggle continues in the new year. We’ll see you on the streets!",https://www.facebook.com/100064479708447/posts/750562107103106
Palestinian Youth Movement (PYM)- حركة الشباب الفلسطيني,2023-11-02 19:42:22 EDT,88,"CANADA! We are TWO DAYS away from our National Day of Action for Palestine. Over 25 cities have answered our call to organize a demonstration in support of our demands: 1–An immediate ceasefire, 2–Lifting the siege on Gaza to allow for immediate aid, 3– An end to Canada’s complicity in Israel’s war crimes, genocide, and colonization of Palestinian land. SWIPE THROUGH TO FIND AN ACTION NEAR YOU! From spreading false and vilifying coverage in Canadian media to Justin Trudeau’s refusal to condemn Israel’s war crimes, Canada has shown that it will continue to aid Israel—to the tune of over $30 million in military aid—in its cruel and televised attempts to explicitly eliminate the Palestinian people. On November 4th, our voices will unite with the tens of thousands of people who will also be marching in Washington DC at the same time. Let’s show the world that we are not just people in solidarity with Palestine, we are a movement that will rise from every corner of the world until all our demands are met. Please note that as these are cities organizing our calls independently, we’ve tried our best to compile most updated and accurate action info. Organizing an action? Want to endorse this call? Register using the link in our bio. CEASEFIRE NOW! END CANADIAN COMPLICITY! LIFT THE SIEGE ON GAZA!",https://www.facebook.com/100064479708447/posts/717540420405275
POLITICO,2024-05-21 13:59:01 EDT,21,"President Joe Biden denounced the International Criminal Court’s declaration that Prime Minister Benjamin Netanyahu is guilty of war crimes as he tried to reassure Jewish voters that he stands firmly with Israel. “What’s happening is not genocide. We reject that,” Biden said during his speech honoring Jewish Heritage Month on Monday. “We want Hamas defeated; we will work with Israel to make that happen.” What Biden didn’t mention: His past criticisms of Netanyahu’s plan for a larger-scale invasion of Rafah. Ever since Hamas’ attacks on Oct. 7, more than 35,000 Palestinians have been killed and more than 1.7 million people in Gaza have been displaced, according to Gaza’s Health Ministry and the United Nations. Earlier this year, the UN world court declined to rule on whether Israel’s devastating military offensive against Hamas amounts to “genocide” – but didn’t rule out the possibility that Israel is conducting “genocidal acts.” Biden has struggled for months to navigate the thorny domestic politics of the Israel-Hamas war within his own party. For example, he’s pissing off the progressives with his steadfast support of Netanyahu – but he also angered the pro-Israel Dems after threatening to withhold a shipment of heavy bombs to Israel. Biden’s latest speech is a clear effort to repair his strained relationship with Jewish Americans, who represent a sizable chunk of Biden’s coalition. Link below for the full story. https://www.politico.com/news/2024/05/20/biden-gaza-not-genocide-israel-00159020",https://www.facebook.com/100059376258365/posts/836275358361665
Reuters,2024-01-11 09:46:02 EST,5,🔊 Israel is preparing to defend itself against accusations of genocide in Gaza at the top UN court. Listen to the latest on the case on Reuters World News daily podcast https://reut.rs/48QHhOq:=:https://www.reuters.com/podcasts/podcast-israel-court-un-helicopter-capture-ukraines-missing-orphans-2024-01-11/,https://www.facebook.com/100059422245844/posts/871606421496758
The Hill,2024-03-05 13:08:11 EST,4,"Rep. Alexandria Ocasio-Cortez (D-N.Y.) hit back at protesters who were following and filming her at a theater, and who heckled her about her stance on the Israel-Hamas war. Ocasio-Cortez has repeatedly criticized the war, but the protesters filming her accused her of not calling the war in Gaza a “genocide.”",https://www.facebook.com/100059352919301/posts/783614310293659
The Hill,2024-01-28 15:00:22 EST,0,Rep. Alexandria Ocasio-Cortez (D-N.Y.) said Sunday that accusations that President Biden is enabling genocide in Gaza amid the Israel-Hamas war demonstrate the “mass inhumanity that Gazans are facing.”,https://www.facebook.com/100059352919301/posts/763551178966639
Status Coup News,2023-12-28 14:04:38 EST,189,"LIVE From EMERGENCY PROTEST For Palestine in NYC We are live in New York City as protesters gather to flood NYC for Palestine. They are calling for an end to all U.S. funding of genocide in Gaza and a Free Palestine. They will be starting their event in Zuccotti Park and march from there. @JonFarinaPhoto on 'X' SUPPORT Status Coup's ON-THE-GROUND and investigative reporting on the stories the corporate media COVERS UP: https://www.StatusCoup.com/Join:=:https://statuscoupmember.com/join Other ways to support Status Coup https://statuscoup.com/donate/:=:https://statuscoupmember.com/Donate/ https://www.paypal.com/paypalme/StatusCoup:=:https://www.paypal.com/paypalme/StatusCoup?country.x=US&locale.x=en_US $StatusCoup on CashApp Join this channel's Membership for Exclusive Perks! FOLLOW US: @StatusCoup on Twitter | @StatusCoupNews on Threads | @statuscoupnews.bsky.social on BlueSky SIGN UP for our email list for breaking news alerts and alerts when we're LIVE: https://statuscoup.substack.com:=:https://statuscoup.substack.com/ Shop our collection of clothes that are both high quality, and from sustainable sources: Get shirts based on different quotes from Jordan Chariton such as 'The United Corporations of America' Now! Get yours at https://www.StatusCoup.com/Store:=:https://status-coup.creator-spring.com/ #freepalestine #israelprotest #gazaceasefire #news",https://www.facebook.com/100063695827370/posts/236685112785677
The Arab American News,2024-04-02 23:55:48 EDT,20,"A Palestinian American doctor walked out of a meeting with President Joe Biden before it was over Tuesday evening, underscoring the high tensions, anger and concern from Arab, Palestinian and Muslim American communities amid the Israeli war on Gaza. Dr. Thaer Ahmad, an emergency physician from Chicago who traveled to Gaza earlier this year, told CNN he abruptly left the meeting that included Vice President Kamala Harris, national security adviser Jake Sullivan, other administration officials and a small group of Muslim community leaders. While the president has often faced protests and interruptions at public events in the last several months, Ahmad’s decision to leave the meeting is perhaps the most intimate moment of protest the president has faced to date since Israel’s genocidal campaign on Gaza began. What was supposed to be an iftar dinner to break the Ramadan fast was changed to a meeting because participants didn’t feel comfortable having a celebratory meal while hundreds of thousands in Gaza are on the brink of famine. It’s another example of the administration’s fraying relationship with the Muslim American community — other attempts at holding meetings in key states have been hampered by declined invitations, and relationships with important community groups have frayed since the war began. Following the meeting, a White House official said in a statement that “President Biden and Vice President Harris know this is a deeply painful moment for many in the Muslim and Arab communities.” Ahmad traveled to Gaza as part of a delegation of doctors from the NGO MedGlobal, working in the city of Khan Younis as fighting raged around the Nasser Hospital. “I said it was disappointing I’m the only Palestinian here, and out of respect for my community, I’m going to leave,” Ahmad said he told the president. Before he left, he handed Biden a letter from an eight-year-old orphaned girl, Hadeel, who is living in Rafah. #grnocideingaza #genocidejoe #thearabamericannews",https://www.facebook.com/100043117668766/posts/1168257761288135
Democracy Now!,2024-02-01 16:33:00 EST,24,Protesters Target Biden Administration over U.S. Backing of Israel’s Genocide in Gaza,https://www.facebook.com/100057759681078/posts/813772327224749
